v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,wall_material,floor_material,roof_material,water_provision,toilet_type,cooking_energy,waste_disposal_method,wall_condition,floor_condition,roof_condition,marital_status,family_role,child_ratio,adult_ratio,elder_ratio,education,housing_ownership,electronics,qmobilephone,region,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target
30000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.4597912829957029,3,3,1,1,1,3,3,1,3,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,0,2,2,2,4,0,1,42,0,1764,9,49,1,1.0,0.25,12.25,3
58731.0,0,3,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,4,0.0,5,3,1,1,1,3,3,1,3,3,3,7,3,0.6,0.4,0.0,1,3,2,4,4,0,1,11,16,121,25,25,9,6.25,2.25,49.0,3
58731.0,0,3,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,2,0.0,5,3,1,1,1,3,3,1,3,3,3,1,3,0.6,0.4,0.0,1,3,2,4,4,0,1,9,4,81,25,25,9,6.25,2.25,49.0,3
320000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,12,0.4597912829957029,3,3,1,1,1,3,3,1,3,3,3,3,2,0.0,1.0,0.0,6,2,2,3,4,0,1,57,144,3249,9,196,0,2.25,0.0,144.0,4
320000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,14,0.4597912829957029,3,3,1,1,1,3,3,1,3,3,3,3,1,0.0,1.0,0.0,7,2,2,3,4,0,1,62,196,3844,9,196,0,2.25,0.0,144.0,4
320000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,0.4597912829957029,3,3,1,1,1,3,3,1,3,3,3,7,4,0.0,1.0,0.0,3,2,2,3,4,0,1,32,100,1024,9,196,0,2.25,0.0,144.0,4
120000.0,0,5,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,1,1,1,1,3,3,1,2,3,2,1,4,0.3333333333333333,0.6666666666666666,0.0,0,3,2,2,4,0,1,7,0,49,9,121,1,1.0,0.25,132.25,4
120000.0,0,5,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,11,0.4597912829957029,3,1,1,1,1,3,3,1,2,3,2,2,1,0.3333333333333333,0.6666666666666666,0.0,4,3,2,2,4,0,1,27,121,729,9,121,1,1.0,0.25,132.25,4
120000.0,0,5,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,12,0.4597912829957029,3,1,1,1,1,3,3,1,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,7,3,2,2,4,0,1,28,144,784,9,121,1,1.0,0.25,132.25,4
17000.0,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,1,0.0,4,3,1,1,1,3,3,1,3,3,3,1,3,0.5,0.5,0.0,1,2,2,3,4,0,1,8,1,64,16,36,4,4.0,1.0,72.25,4
17000.0,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,4,0.0,4,3,1,1,1,3,3,1,3,3,3,7,3,0.5,0.5,0.0,1,2,2,3,4,0,1,10,16,100,16,36,4,4.0,1.0,72.25,4
17000.0,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,11,0.4597912829957029,4,3,1,1,1,3,3,1,3,3,3,2,2,0.5,0.5,0.0,4,2,2,3,4,0,1,33,121,1089,16,36,4,4.0,1.0,72.25,4
17000.0,0,3,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,0.4597912829957029,4,3,1,1,1,3,3,1,3,3,3,2,1,0.5,0.5,0.0,2,2,2,3,4,0,1,32,36,1024,16,36,4,4.0,1.0,72.25,4
120000.0,0,5,0,1,1,1,1.0,2,0,2,0,1,1,2,1,3,3,3,0,0.4597912829957029,3,2,1,1,1,3,3,1,2,2,2,1,3,0.6666666666666666,0.3333333333333333,0.0,0,2,2,1,4,0,1,2,0,4,9,0,4,1.0,4.0,36.0,4
120000.0,0,5,0,1,1,1,1.0,2,0,2,0,1,1,2,1,3,3,3,6,0.4597912829957029,3,2,1,1,1,3,3,1,2,2,2,5,1,0.6666666666666666,0.3333333333333333,0.0,2,2,2,1,4,0,1,29,36,841,9,0,4,1.0,4.0,36.0,4
120000.0,0,5,0,1,1,1,1.0,2,0,2,0,1,1,2,1,3,3,3,4,0.0,3,2,1,1,1,3,3,1,2,2,2,7,3,0.6666666666666666,0.3333333333333333,0.0,1,2,2,1,4,0,1,11,16,121,9,0,4,1.0,4.0,36.0,4
65000.0,0,3,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,7,0.4597912829957029,4,3,2,1,1,3,3,1,1,1,1,3,2,0.5,0.5,0.0,3,3,2,2,5,1,0,34,49,1156,16,0,4,4.0,1.0,42.25,2
65000.0,0,3,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,0.0,4,3,2,1,1,3,3,1,1,1,1,7,3,0.5,0.5,0.0,2,3,2,2,5,1,0,13,36,169,16,0,4,4.0,1.0,42.25,2
65000.0,0,3,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,0.4597912829957029,4,3,2,1,1,3,3,1,1,1,1,3,1,0.5,0.5,0.0,2,3,2,2,5,1,0,33,36,1089,16,0,4,4.0,1.0,42.25,2
65000.0,0,3,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,0,1.0,4,3,2,1,1,3,3,1,1,1,1,1,3,0.5,0.5,0.0,0,3,2,2,5,1,0,8,0,64,16,0,4,4.0,1.0,42.25,2
150000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,5,0.4597912829957029,3,3,1,1,1,3,3,1,2,2,2,2,1,0.3333333333333333,0.6666666666666666,0.0,1,2,2,1,5,1,0,29,25,841,9,25,1,9.0,0.25,42.25,4
150000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,2,0.0,3,3,1,1,1,3,3,1,2,2,2,1,3,0.3333333333333333,0.6666666666666666,0.0,1,2,2,1,5,1,0,9,4,81,9,25,1,9.0,0.25,42.25,4
150000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,8,0.4597912829957029,3,3,1,1,1,3,3,1,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,3,2,2,1,5,1,0,30,64,900,9,25,1,9.0,0.25,42.25,4
85000.0,0,4,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,8,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,1,2,1,0.6,0.4,0.0,3,3,2,4,5,1,0,31,64,961,25,0,9,6.25,2.25,90.25,1
85000.0,0,4,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,4,0.0,5,1,1,1,1,2,2,1,2,2,1,7,3,0.6,0.4,0.0,1,3,2,4,5,1,0,11,16,121,25,0,9,6.25,2.25,90.25,1
85000.0,0,4,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,0,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,1,1,3,0.6,0.4,0.0,0,3,2,4,5,1,0,4,0,16,25,0,9,6.25,2.25,90.25,1
85000.0,0,4,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,11,0.4597912829957029,5,1,1,1,1,2,2,1,2,2,1,2,2,0.6,0.4,0.0,4,3,2,4,5,1,0,34,121,1156,25,0,9,6.25,2.25,90.25,1
85000.0,0,4,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,2,0.0,5,1,1,1,1,2,2,1,2,2,1,1,3,0.6,0.4,0.0,1,3,2,4,5,1,0,9,4,81,25,0,9,6.25,2.25,90.25,1
80000.0,0,4,0,1,1,0,0.0,0,0,0,1,1,2,1,1,2,2,2,4,0.4597912829957029,2,1,1,1,1,2,3,1,2,3,2,5,1,0.5,0.5,0.0,1,3,2,1,5,1,0,30,16,900,4,0,1,1.0,1.0,16.0,1
80000.0,0,4,0,1,1,0,0.0,0,0,0,1,1,2,1,1,2,2,2,0,0.4597912829957029,2,1,1,1,1,2,3,1,2,3,2,1,3,0.5,0.5,0.0,0,3,2,1,5,1,0,3,0,9,4,0,1,1.0,1.0,16.0,1
200000.0,0,5,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,8,0.4597912829957029,2,1,1,1,1,3,3,1,3,3,3,7,1,0.5,0.5,0.0,3,3,2,2,5,1,0,51,64,2601,4,0,1,0.44444448,1.0,289.0,4
200000.0,0,5,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,9,0.4597912829957029,2,1,1,1,1,3,3,1,3,3,3,7,3,0.5,0.5,0.0,3,3,2,2,5,1,0,18,81,324,4,0,1,0.44444448,1.0,289.0,4
120000.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,6,0.4597912829957029,4,3,1,1,1,3,3,1,2,2,2,3,1,0.25,0.75,0.0,2,3,2,3,5,1,0,50,36,2500,16,36,1,4.0,0.11111112,44.444443,3
120000.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,7,0.4597912829957029,4,3,1,1,1,3,3,1,2,2,2,7,3,0.25,0.75,0.0,3,3,2,3,5,1,0,21,49,441,16,36,1,4.0,0.11111112,44.444443,3
120000.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,0,0.4597912829957029,4,3,1,1,1,3,3,1,2,2,2,1,6,0.25,0.75,0.0,0,3,2,3,5,1,0,6,0,36,16,36,1,4.0,0.11111112,44.444443,3
120000.0,0,4,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,7,0.4597912829957029,4,3,1,1,1,3,3,1,2,2,2,3,2,0.25,0.75,0.0,3,3,2,3,5,1,0,51,49,2601,16,36,1,4.0,0.11111112,44.444443,3
80000.0,0,4,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,9,0.4597912829957029,5,1,2,1,1,3,3,1,1,1,1,7,1,0.6,0.4,0.2,3,3,2,2,5,1,0,30,81,900,25,0,9,6.25,16.0,20.25,2
80000.0,0,4,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,4,1.0,5,1,2,1,1,3,3,1,1,1,1,7,3,0.6,0.4,0.2,1,3,2,2,5,1,0,12,16,144,25,0,9,6.25,16.0,20.25,2
80000.0,0,4,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,0,0.4597912829957029,5,1,2,1,1,3,3,1,1,1,1,5,11,0.6,0.4,0.2,0,3,2,2,5,1,0,79,0,6241,25,0,9,6.25,16.0,20.25,2
80000.0,0,4,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,0,0.4597912829957029,5,1,2,1,1,3,3,1,1,1,1,1,3,0.6,0.4,0.2,0,3,2,2,5,1,0,3,0,9,25,0,9,6.25,16.0,20.25,2
80000.0,0,4,0,1,1,0,0.0,0,1,1,2,2,4,2,3,5,5,5,0,0.4597912829957029,5,1,2,1,1,3,3,1,1,1,1,1,3,0.6,0.4,0.2,0,3,2,2,5,1,0,1,0,1,25,0,9,6.25,16.0,20.25,2
70000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,0.4597912829957029,2,1,2,1,1,3,3,1,3,3,3,2,2,0.0,1.0,0.0,5,3,2,2,5,1,0,23,121,529,4,64,0,1.0,0.0,90.25,4
70000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,8,0.4597912829957029,2,1,2,1,1,3,3,1,3,3,3,2,1,0.0,1.0,0.0,5,3,2,2,5,1,0,25,64,625,4,64,0,1.0,0.0,90.25,4
150000.0,0,6,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,11,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,1,0.5,0.5,0.0,4,3,2,2,5,1,0,30,121,900,16,121,4,4.0,1.0,182.25,4
150000.0,0,6,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,5,1,0,6,0,36,16,121,4,4.0,1.0,182.25,4
150000.0,0,6,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,2,0.0,4,1,1,1,1,3,2,1,3,3,3,1,3,0.5,0.5,0.0,1,3,2,2,5,1,0,9,4,81,16,121,4,4.0,1.0,182.25,4
150000.0,0,6,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,16,0.4597912829957029,4,1,1,1,1,3,2,1,3,3,3,3,2,0.5,0.5,0.0,7,3,2,2,5,1,0,29,256,841,16,121,4,4.0,1.0,182.25,4
40000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,2,0.4597912829957029,2,3,1,1,1,3,3,3,1,2,2,3,2,0.0,1.0,0.0,1,3,2,2,5,1,0,48,4,2304,4,0,0,0.44444448,0.0,20.25,2
40000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,7,0.4597912829957029,2,3,1,1,1,3,3,3,1,2,2,3,1,0.0,1.0,0.0,3,3,2,2,5,1,0,49,49,2401,4,0,0,0.44444448,0.0,20.25,2
90000.0,0,5,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,6,0.4597912829957029,6,1,1,1,1,3,3,1,2,2,2,2,1,0.5,0.5,0.0,2,3,2,5,5,1,0,47,36,2209,36,0,9,4.0,1.0,81.0,4
90000.0,0,5,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,0,0.4597912829957029,6,1,1,1,1,3,3,1,2,2,2,1,11,0.5,0.5,0.0,0,3,2,5,5,1,0,2,0,4,36,0,9,4.0,1.0,81.0,4
90000.0,0,5,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,6,0.4597912829957029,6,1,1,1,1,3,3,1,2,2,2,2,2,0.5,0.5,0.0,2,3,2,5,5,1,0,52,36,2704,36,0,9,4.0,1.0,81.0,4
90000.0,0,5,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,9,0.0,6,1,1,1,1,3,3,1,2,2,2,7,4,0.5,0.5,0.0,3,3,2,5,5,1,0,16,81,256,36,0,9,4.0,1.0,81.0,4
90000.0,0,5,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,9,0.4597912829957029,6,1,1,1,1,3,3,1,2,2,2,7,4,0.5,0.5,0.0,3,3,2,5,5,1,0,18,81,324,36,0,9,4.0,1.0,81.0,4
90000.0,0,5,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,6,0.4597912829957029,6,1,1,1,1,3,3,1,2,2,2,5,4,0.5,0.5,0.0,2,3,2,5,5,1,0,26,36,676,36,0,9,4.0,1.0,81.0,4
50000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,12,0.4597912829957029,4,1,2,1,1,3,3,1,3,3,3,3,2,0.5,0.5,0.0,6,3,2,2,5,1,0,23,144,529,16,36,4,4.0,1.0,81.0,2
50000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,2,1,1,3,3,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,5,1,0,2,0,4,16,36,4,4.0,1.0,81.0,2
50000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,6,0.4597912829957029,4,1,2,1,1,3,3,1,3,3,3,3,1,0.5,0.5,0.0,2,3,2,2,5,1,0,30,36,900,16,36,4,4.0,1.0,81.0,2
50000.0,0,4,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,0,0.4597912829957029,4,1,2,1,1,3,3,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,5,1,0,4,0,16,16,36,4,4.0,1.0,81.0,2
60000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,7,0.4597912829957029,4,2,2,1,1,3,3,1,2,2,2,2,3,0.25,0.75,0.0,5,3,2,4,5,1,0,20,49,400,16,0,1,4.0,0.11111112,18.777779,1
60000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,0,0.4597912829957029,4,2,2,1,1,3,3,1,2,2,2,1,3,0.25,0.75,0.0,0,3,2,4,5,1,0,1,0,1,16,0,1,4.0,0.11111112,18.777779,1
60000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,0.4597912829957029,4,2,2,1,1,3,3,1,2,2,2,2,5,0.25,0.75,0.0,2,3,2,4,5,1,0,27,36,729,16,0,1,4.0,0.11111112,18.777779,1
60000.0,0,4,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,0,0.4597912829957029,4,2,2,1,1,3,3,1,2,2,2,4,1,0.25,0.75,0.0,0,3,2,4,5,1,0,38,0,1444,16,0,1,4.0,0.11111112,18.777779,1
77000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,15,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,7,3,0.0,1.0,0.0,7,2,2,4,5,1,0,42,225,1764,16,36,0,1.0,0.0,95.0625,4
77000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,3,2,0.0,1.0,0.0,2,2,2,4,5,1,0,61,36,3721,16,36,0,1.0,0.0,95.0625,4
77000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,12,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,7,3,0.0,1.0,0.0,7,2,2,4,5,1,0,22,144,484,16,36,0,1.0,0.0,95.0625,4
77000.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,3,1,0.0,1.0,0.0,2,2,2,4,5,1,0,64,36,4096,16,36,0,1.0,0.0,95.0625,4
100000.0,0,3,0,1,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,7,1,0.0,1.0,0.0,7,3,2,2,5,1,0,24,196,576,4,196,0,1.0,0.0,196.0,4
100000.0,0,3,0,1,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,14,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,7,12,0.0,1.0,0.0,7,3,2,2,5,1,0,23,196,529,4,196,0,1.0,0.0,196.0,4
100000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,5,0.0,3,1,1,1,1,3,3,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,5,1,0,12,25,144,9,81,1,2.25,0.25,42.25,4
100000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,9,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,2,1,0.3333333333333333,0.6666666666666666,0.0,5,3,2,2,5,1,0,48,81,2304,9,81,1,2.25,0.25,42.25,4
100000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,4,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,5,1,0,48,16,2304,9,81,1,2.25,0.25,42.25,4
100000.0,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0.4597912829957029,2,1,1,1,1,3,3,1,3,3,3,6,7,0.0,1.0,0.5,1,3,3,0,5,1,0,89,1,7921,4,36,0,1.0,1.0,12.25,4
100000.0,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.4597912829957029,2,1,1,1,1,3,3,1,3,3,3,4,1,0.0,1.0,0.5,2,3,3,0,5,1,0,64,36,4096,4,36,0,1.0,1.0,12.25,4
20000.0,0,3,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,0,0.4597912829957029,5,3,2,1,1,3,2,4,2,1,3,1,3,0.6,0.4,0.0,0,3,2,1,5,1,0,6,0,36,25,0,9,6.25,2.25,12.25,2
20000.0,0,3,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,1,0.4597912829957029,5,3,2,1,1,3,2,4,2,1,3,2,1,0.6,0.4,0.0,1,3,2,1,5,1,0,23,1,529,25,0,9,6.25,2.25,12.25,2
20000.0,0,3,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,0,0.4597912829957029,5,3,2,1,1,3,2,4,2,1,3,1,3,0.6,0.4,0.0,0,3,2,1,5,1,0,4,0,16,25,0,9,6.25,2.25,12.25,2
20000.0,0,3,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,0,0.4597912829957029,5,3,2,1,1,3,2,4,2,1,3,1,3,0.6,0.4,0.0,0,3,2,1,5,1,0,1,0,1,25,0,9,6.25,2.25,12.25,2
20000.0,0,3,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,6,0.4597912829957029,5,3,2,1,1,3,2,4,2,1,3,2,2,0.6,0.4,0.0,2,3,2,1,5,1,0,24,36,576,25,0,9,6.25,2.25,12.25,2
100000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,9,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,1,0.0,1.0,0.0,3,2,2,2,5,1,0,31,81,961,4,81,0,1.0,0.0,72.25,4
100000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,8,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,2,2,0.0,1.0,0.0,3,2,2,2,5,1,0,25,64,625,4,81,0,1.0,0.0,72.25,4
150000.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,11,0.4597912829957029,3,1,1,1,1,3,3,1,3,2,1,2,2,0.3333333333333333,0.6666666666666666,0.0,4,3,2,2,5,1,0,27,121,729,9,0,1,1.0,0.25,182.25,4
150000.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,16,0.4597912829957029,3,1,1,1,1,3,3,1,3,2,1,2,1,0.3333333333333333,0.6666666666666666,0.0,7,3,2,2,5,1,0,32,256,1024,9,0,1,1.0,0.25,182.25,4
150000.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.4597912829957029,3,1,1,1,1,3,3,1,3,2,1,1,3,0.3333333333333333,0.6666666666666666,0.0,0,3,2,2,5,1,0,0,0,0,9,0,1,1.0,0.25,182.25,4
90000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,5,0.0,3,1,1,1,1,3,3,1,3,3,3,7,3,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,5,1,0,11,25,121,9,144,1,2.25,0.25,56.25,3
90000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,12,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,2,1,0.3333333333333333,0.6666666666666666,0.0,6,3,2,2,5,1,0,58,144,3364,9,144,1,2.25,0.25,56.25,3
90000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,3,0.4597912829957029,3,1,1,1,1,3,3,1,3,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,5,1,0,38,9,1444,9,144,1,2.25,0.25,56.25,3
15000.0,0,5,0,1,1,0,0.0,1,0,1,0,1,1,1,1,2,2,2,7,0.4597912829957029,2,5,2,1,1,3,3,1,2,2,2,7,1,0.5,0.5,0.0,3,3,2,1,5,1,0,24,49,576,4,0,1,0.44444448,1.0,49.0,1
15000.0,0,5,0,1,1,0,0.0,1,0,1,0,1,1,1,1,2,2,2,0,0.4597912829957029,2,5,2,1,1,3,3,1,2,2,2,1,3,0.5,0.5,0.0,0,3,2,1,5,1,0,6,0,36,4,0,1,0.44444448,1.0,49.0,2
102000.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,7,0.0,2,1,1,1,1,3,2,1,3,3,3,7,3,0.5,0.5,0.0,3,2,2,2,5,1,0,14,49,196,4,0,1,0.44444448,1.0,121.0,4
102000.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,11,0.4597912829957029,2,1,1,1,1,3,2,1,3,3,3,5,1,0.5,0.5,0.0,4,2,2,2,5,1,0,36,121,1296,4,0,1,0.44444448,1.0,121.0,4
90000.0,0,3,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,6,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,2,2,0.5,0.5,0.0,2,3,2,2,5,1,0,28,36,784,16,121,4,4.0,1.0,72.25,2
90000.0,0,3,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,5,1,0,2,0,4,16,121,4,4.0,1.0,72.25,2
90000.0,0,3,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,11,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,2,1,0.5,0.5,0.0,4,3,2,2,5,1,0,39,121,1521,16,121,4,4.0,1.0,72.25,2
90000.0,0,3,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,0,0.4597912829957029,4,1,1,1,1,3,3,1,3,3,3,1,3,0.5,0.5,0.0,0,3,2,2,5,1,0,6,0,36,16,121,4,4.0,1.0,72.25,2
25000.0,0,1,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,4,0.4597912829957029,1,1,6,1,1,3,2,1,2,2,2,7,1,0.0,1.0,0.0,1,3,2,1,5,1,0,48,16,2304,1,16,0,1.0,0.0,16.0,4
35000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,0,0.4597912829957029,3,2,2,1,1,3,3,1,2,2,2,1,3,0.3333333333333333,0.6666666666666666,0.0,0,3,2,2,5,1,0,4,0,16,9,4,1,2.25,0.25,16.0,1
35000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.4597912829957029,3,2,2,1,1,3,3,1,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,2,3,2,2,5,1,0,20,36,400,9,4,1,2.25,0.25,16.0,1
35000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,2,0.4597912829957029,3,2,2,1,1,3,3,1,2,2,2,2,1,0.3333333333333333,0.6666666666666666,0.0,1,3,2,2,5,1,0,44,4,1936,9,4,1,2.25,0.25,16.0,1
45000.0,0,5,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,3,0.4597912829957029,1,1,2,1,1,3,2,3,2,2,2,5,1,0.0,1.0,0.0,1,3,2,3,5,1,0,27,9,729,1,9,0,0.0625,0.0,9.0,2
50000.0,0,4,0,1,1,1,1.0,0,0,0,0,3,3,0,3,3,3,3,6,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,2,5,1,0.3333333333333333,0.6666666666666666,0.0,2,3,2,2,5,1,0,52,36,2704,9,0,1,2.25,0.25,36.0,4
50000.0,0,4,0,1,1,1,1.0,0,0,0,0,3,3,0,3,3,3,3,6,0.4597912829957029,3,1,2,1,1,3,3,1,2,2,2,7,3,0.3333333333333333,0.6666666666666666,0.0,2,3,2,2,5,1,0,32,36,1024,9,0,1,2.25,0.25,36.0,4
